fsa,LDU,latitude,longitude,distance_min
L3P,4A4,43.874653,-79.23716,1.0177308064749744
L3S,3B6,43.84108,-79.256027,0.3360360800801844
L3Y,2W8,44.058506,-79.477356,0.37529883985941426
L4A,4K6,43.968967,-79.241165,0.6503213544297544
L4B,4H2,43.844143,-79.413223,0.2968760809819231
L4C,1B3,43.878613,-79.422195,0.5372439115236515
L4G,3R6,44.008141,-79.466736,0.45007264537467534
L4G,3V3,43.990166,-79.471001,0.5042642696688253
L4H,4L8,43.838814,-79.640968,1.0966028226173294
L4N,3J9,44.370575,-79.691544,0.37539774050287966
L6A,4X7,43.869568,-79.464737,1.679134511852714
L6H,1C7,43.460091,-79.69828,0.935053836650935
L6J,4P1,43.467602,-79.653465,1.3968076462184187
L6L,4X9,43.422871,-79.691788,1.4524674410055043
L6M,3T3,43.439491,-79.749977,0.7674354768812636
L6S,5G5,43.719727,-79.735649,0.8701123020376934
L6W,4S8,43.660255,-79.725243,0.14595514484545355
L6X,4J2,43.686611,-79.762405,0.1502904957686728
L6Y,2P9,43.665012,-79.745316,0.6375723384941174
L7J,2K1,43.634491,-80.030548,0.11659593656994818
L7M,3E2,43.375412,-79.822693,0.933733677231643
L8K,3Y9,43.225121,-79.78466,0.9990186223329235
L8P,3Z9,43.260391,-79.883415,0.21526968602081575
L8S,3G9,43.250072,-79.93438,0.45976379864184397
L8V,1X2,43.229347,-79.83947,0.14405955148200805
L8W,1M8,43.202587,-79.839218,0.5077810990035133
L9R,1C1,44.143738,-79.87397,0.6942708988753201
L9T,9E5,43.545788,-79.882195,1.0623063743299002
M1G,2V9,43.776505,-79.228317,0.23154441436422588
M1R,2E8,43.730755,-79.29966,0.4748158307572503
M1R,5B3,43.747517,-79.294853,0.4527338486136585
M1S,3S9,43.794163,-79.268501,0.46879011982783586
M1T,2K1,43.785248,-79.305405,0.6761150690024629
M1T,3S5,43.776199,-79.320313,0.20214622724913206
M2N,4L2,43.779316,-79.401863,1.0755182622783224
M3C,1Z1,43.724617,-79.337143,0.17381841242172846
M4L,1A5,43.66304,-79.322563,0.10713895465112146
M4M,2X2,43.659443,-79.335091,0.3413318179233597
M6A,1T7,43.723583,-79.458336,0.2602129338756741
M6B,3N8,43.702824,-79.4487,0.27882901084271294
M6K,2J6,43.638004,-79.430946,0.5116196396084889
M6P,4G5,43.658058,-79.449463,0.258096069542708
M6S,3C7,43.637959,-79.468498,1.2811637728018233
M9B,3J9,43.671104,-79.567329,1.0483112703460933
M9M,1J5,43.722298,-79.53553,1.1704722763500313
M9M,1V7,43.747131,-79.559441,0.21956413546856224
M9W,5W4,43.717922,-79.545624,0.790176957990018
N1G,4X9,43.519989,-80.208534,0.33180935914588716
N1H,7A8,43.514244,-80.279404,1.3100938327479121
N1H,7R4,43.546921,-80.252388,0.18668849079151953
N1R,1C9,43.377472,-80.312218,1.7230696759592086
N2N,1M7,43.42054,-80.540344,1.123888575033961
N3C,3T3,43.418526,-80.301308,0.6170765375504451
N3H,2P1,43.396385,-80.338524,1.0000074438990987
N3P,1L2,43.182308,-80.229973,1.1922982191199825
N3S,6Z1,43.141266,-80.223167,1.930877293100979
N3S,7T6,43.147038,-80.210297,2.7208383487460233
N5X,4S1,43.048691,-81.24855,1.6399238976230088
N6E,1K2,42.933552,-81.2145,0.7297452278437208
N6E,2B8,42.927235,-81.23587,0.7366438144530896
N6J,1B6,42.971069,-81.281754,0.36675338920197764
N6J,4T1,42.943043,-81.274445,0.7106949448728858
N8T,2Y7,42.307068,-82.932518,0.723126212007259
N8X,3E6,42.28442,-83.005646,0.5689398465566392
N8Y,2Z8,42.317776,-82.981148,0.9216840052258632
N9A,1G2,42.310806,-83.033333,0.42970399870573617
N9A,4B1,42.31443,-83.013184,0.5144763941888003
N9A,7J6,42.317196,-83.051376,0.8215927617758829
N9G,2Z5,42.250019,-82.978554,1.4033462939668193
N9J,2P2,42.187622,-83.092194,5.545069136785614
P7A,4V3,48.44014,-89.217278,0.37906228068414616
P7B,2K6,48.427177,-89.241409,0.5250755286482393
N5R,2P5,42.775505,-81.200211,0.400981621425184
N5W,3R3,42.987644,-81.228058,0.20691613301284623
K1E,1K8,45.46991,-75.505859,1.1739919504280396
K1G,2V1,45.391308,-75.62188,0.5093773162761364
K1K,3M9,45.427105,-75.649384,0.798433156246639
K1S,0A7,45.413383,-75.681519,0.1601301660148707
K1T,1C2,45.344456,-75.639008,1.103797510147067
K1Y,1V5,45.406342,-75.726555,0.4549415530901083
K1Z,7B5,45.392159,-75.740845,0.5183333729221168
K2C,0S7,45.358925,-75.749695,0.8755380204270884
K2S,1H2,45.274757,-75.922295,0.8350828328049387
K8V,2S7,44.110161,-77.572472,0.9283560837406906
K9H,1K2,44.312973,-78.307556,1.1929952355089837
K9H,3Y2,44.31778,-78.32692,0.1938292416550116
K9H,5N2,44.319267,-78.341743,0.8649221320672741
K9J,4V1,44.301865,-78.337425,0.7085626242529482
L1C,4M8,43.906364,-78.695244,0.8322503687717739
L1H,8G2,43.899578,-78.815559,0.7836656964142785
L1J,5R5,43.883827,-78.880508,0.33991729887478445
L1J,8B3,43.91275,-78.906502,0.7566998472057623
L1M,1N6,43.923073,-78.989845,2.5341196380122892
L1V,3Y9,43.834755,-79.120743,0.49555256844154444
L2A,1T7,42.909573,-78.91124,0.18056653450101548
L2E,5X3,43.112164,-79.102074,0.4218742659450291
L2G,3R7,43.094357,-79.078339,0.2867655971212126
L2G,3S9,43.094379,-79.083,0.587495874433292
L2G,4R8,43.07016,-79.10273,0.5624458631990354
L2G,7K9,43.093868,-79.098007,0.49707940115385285
L2M,4E6,43.191368,-79.208191,0.6485313758559892
L2S,1E8,43.137867,-79.251205,2.0531188091960244
L2T,1K8,43.140839,-79.213852,0.19765290524071108
L2V,0B9,43.09127,-79.193489,0.718139842771454
L2V,4G2,43.123764,-79.219604,1.013438685882757
L3C,1L1,43.001289,-79.252991,0.21948390363287046
L3K,2X2,42.882034,-79.259346,0.5148820683790828
L3K,3Y1,42.900124,-79.266762,0.5334224397772652
L3P,2L1,43.889671,-79.239258,0.5636767280611232
L3S,3K4,43.84623,-79.292404,1.2476701290115313
L3T,1H2,43.801918,-79.416489,0.33322768034614636
L3T,1X2,43.816277,-79.401253,0.5186204605086494
L3T,3Y2,43.828678,-79.407738,0.4484091381390849
L3T,6V4,43.826225,-79.372498,1.5839124271150702
L3Y,7J2,44.074135,-79.448242,1.4480830571701937
L4A,0E3,43.978672,-79.254799,0.9660549542766833
L4B,4G3,43.846596,-79.409622,0.22812234837214673
L4G,0G1,44.017006,-79.440811,0.5679706649004888
L4H,2L9,43.828526,-79.566177,0.6891142017579319
L4L,7K6,43.779427,-79.562408,0.6714741615199732
L4L,8P5,43.77187,-79.539246,0.24957731726182275
L4M,1A1,44.388641,-79.688751,0.05129468920114668
L4M,7A8,44.414356,-79.650208,1.975916968152373
L4P,1L8,44.239532,-79.473396,0.3824964433379446
L5A,4A3,43.594948,-79.632019,0.4148424667832165
L5V,1K9,43.579002,-79.676704,0.3972942636412089
L6A,2N5,43.858646,-79.508514,0.696047612930515
L6C,0X3,43.886909,-79.315163,1.0862459677165757
L6H,4B1,43.486824,-79.698746,0.5472366560587806
L6J,4V9,43.477814,-79.655632,0.25657290541395167
L6L,3E3,43.398479,-79.716553,0.6448708966625053
L6L,3N6,43.406372,-79.713715,0.9290588485078691
L6L,5T7,43.435204,-79.708344,0.45142399476760947
L6M,2P8,43.441589,-79.734505,0.5090085951856539
L6X,0X4,43.657066,-79.807716,0.4972225484945334
L6Y,0T2,43.62841,-79.766144,0.48941273906646815
L7G,2P3,43.653805,-79.930557,0.45847494133955385
L7K,0L5,43.930889,-80.003105,7.436976858405673
L7M,4M1,43.37801,-79.80233,0.22637258249289263
L7P,2Y8,43.338844,-79.840546,0.45271316062908956
L8E,4Y3,43.215027,-79.709396,2.117610867996847
L8G,4T9,43.211815,-79.707466,2.3680279908683715
L8G,4X7,43.219158,-79.743286,0.4468298771690171
L8K,3Y1,43.224812,-79.776611,0.5495128609889849
L8L,3Z2,43.26976,-79.853706,0.7356015631492122
L8W,0A7,43.203678,-79.857124,1.173398338324417
L9A,1E9,43.243629,-79.874687,0.7595239947452939
L9C,4G6,43.230125,-79.898262,0.9026355417692282
L9G,1A4,43.221188,-79.990753,0.424390195431453
L9H,2V4,43.271458,-79.956276,0.5314893128760623
L9K,0G9,43.216019,-79.939148,1.323422423274576
L9P,1G9,44.107307,-79.12381,0.16944172296966611
L9P,1W5,44.111835,-79.140495,1.2784984765806908
L9R,1Y5,44.146084,-79.884041,0.44007301504742075
M1G,2P8,43.770336,-79.223701,0.8561725585242054
M1H,1V5,43.764442,-79.232552,0.5857440803150623
M1J,3J4,43.749931,-79.210831,0.9291646263326037
M1P,3P8,43.766537,-79.26796,0.9465950001058505
M1S,0H9,43.789223,-79.254272,0.2724955937465283
M1S,1N7,43.787369,-79.282104,0.3787389684208307
M1S,2C2,43.790619,-79.27784,0.4280696125204211
M1T,2V4,43.784523,-79.297997,0.5369146775437998
M1V,2B1,43.823803,-79.264465,0.9502391080115357
M1W,2N6,43.79842,-79.332474,0.9695027511546197
M1W,3G1,43.810848,-79.317863,0.6131905680396451
M2R,1N4,43.773613,-79.44413,0.16722319060753751
M3J,2J8,43.772896,-79.470596,0.5606100672084181
M4C,2S5,43.696972,-79.307487,1.0443957550812457
M4J,1M8,43.682014,-79.329514,0.48542150489540553
M5A,2B8,43.660675,-79.360779,0.34271492870073933
M5M,2S3,43.734409,-79.427368,0.6282968038633524
M6B,1C3,43.700691,-79.448822,0.4339496719163046
M6B,1M9,43.708233,-79.42926,0.4065747572286526
M6E,2C7,43.690445,-79.461838,0.30600236265596625
M6H,1M8,43.660095,-79.434761,0.04139291257250656
M6N,2B5,43.680359,-79.467941,0.4073427379187586
M8V,3J5,43.60181,-79.515038,0.7931616570618159
M8Z,2M6,43.634811,-79.510452,0.739950630383825
M9A,1N2,43.658775,-79.536163,0.5490294276277258
M9C,2V7,43.63422,-79.574463,0.38858934500384096
M9V,3V1,43.74614,-79.599236,0.5951953024793144
N1H,4H5,43.540852,-80.245209,0.569911811867481
N1H,7L5,43.560253,-80.282669,0.3465405433412795
N2A,2L6,43.431606,-80.433762,0.6286870508829766
N2J,2X3,43.468086,-80.523041,0.25528661108710676
N2K,1S1,43.483448,-80.484436,1.8064700086970384
N2N,2W6,43.422127,-80.54985,0.3676256362982316
N2T,1H5,43.455952,-80.559982,0.5352247383904368
N3C,2J6,43.427776,-80.304245,0.7118818833938162
N5V,1Z6,43.007442,-81.198441,1.030146432706281
N5W,3G9,43.006435,-81.177406,0.18591920767185632
N6J,2V7,42.955051,-81.263733,0.3319487846356405
N6J,4W8,42.95652,-81.270081,0.7268541335406538
N8S,1C1,42.332027,-82.95961,0.7443433124281787
N8X,1T9,42.301926,-83.034271,0.43589672216213105
N9A,3K1,42.318913,-83.023041,0.9659741853012918
N9J,2Y5,42.222317,-83.102264,1.6222126784652833
P3A,2L6,46.525803,-80.911705,0.552066002369348
P3E,3K1,46.484764,-80.994118,0.6407863520309203
P7B,4Z5,48.448772,-89.255524,0.46696978530208216
P7C,1H6,48.38504,-89.29232,0.4010870190371118
M9A,2Z5,43.660549,-79.525864,0.5011659046268105
N9A,5V3,42.315281,-83.043335,0.23561953194965995
P7K,1A1,48.393471,-89.355316,3.698879929481238
K1B,3S3,45.412384,-75.627907,0.42680121220769524
K1B,3Z1,45.428299,-75.567833,0.37881238966360076
K1C,1A3,45.476234,-75.521095,0.48213983762122276
K1G,6L6,45.416237,-75.639183,0.545301650104982
K1H,5T8,45.388439,-75.646194,0.06272138492108352
K1H,7A3,45.382355,-75.644814,0.2789806093119611
K1J,9C3,45.45409,-75.584572,1.0731051860712688
K1L,7J2,45.440945,-75.663597,0.5889892474300451
K1R,5G7,45.414391,-75.705254,0.29203637001626015
K1T,1V7,45.340965,-75.638336,1.2208592802624867
K2G,2E2,45.355904,-75.739182,0.365952681540503
K2G,4A7,45.329365,-75.773857,0.6378539520928873
K2J,4G5,45.27832,-75.720177,0.35371827836360864
K2M,2H5,45.290306,-75.859184,0.6754188112122003
K2R,0A4,45.278812,-75.79631,3.0148783987911534
K2S,1W2,45.257397,-75.935432,1.1310330651631058
K7M,6Y5,44.246517,-76.578842,0.889305184069391
K8N,2K6,44.177345,-77.352959,1.0444951621635703
K9H,4N7,44.309052,-78.331726,0.699648736151039
L1B,0P4,43.922733,-78.566681,1.957539163511019
L1B,1P1,43.915726,-78.578735,0.918745388705817
L1E,1G8,43.908199,-78.805527,0.2429721744355253
L1J,3M7,43.866352,-78.847572,2.2981769922958644
L1M,2J9,43.961555,-78.937088,1.9978582042160167
L1N,0B8,43.878971,-78.93882,0.16934875862664203
L1N,5T3,43.869564,-78.919891,1.6969407351315362
L1X,2E7,43.860817,-79.085861,1.8832795325867624
L1Z,0S9,43.882114,-79.002357,2.08763353182634
L2E,6S4,43.121593,-79.175919,2.000805730951687
L2S,2T5,43.130688,-79.259483,1.5106150115255381
L2S,3N1,43.160442,-79.275299,0.8666803639297839
L3R,4N8,43.85294,-79.338844,0.09131236990019681
L3S,3K7,43.849045,-79.280869,0.9364160069384841
L3X,0B6,44.040092,-79.419746,2.888983107574802
L3Y,1N2,44.048279,-79.472778,0.7724122925729136
L3Y,5X5,44.062965,-79.478455,0.38390639144439126
L4B,2R3,43.845768,-79.390152,0.25836927328776776
L4B,3J8,43.849159,-79.401985,0.4964695121632381
L4C,9K9,43.889126,-79.452507,0.8233415743812358
L4G,7R3,44.0158,-79.456367,0.7815495843098601
L4M,3R6,44.397282,-79.686905,0.7286004802070272
L4N,4L3,44.360706,-79.68763,0.7648122202024012
L4N,6M3,44.370106,-79.638939,1.2505563098541137
L4N,8R9,44.33456,-79.716949,1.2989739815802372
L4W,1P2,43.632595,-79.640633,0.08714064345626503
L4Y,2P5,43.604591,-79.610611,0.6096065840157965
L4Z,4G9,43.606647,-79.642273,0.5481248704814551
L5C,3B4,43.574718,-79.656754,0.05347845781473992
L5J,1R5,43.507244,-79.646072,0.6270936319012649
L5M,2B7,43.584522,-79.716202,0.2424376203311434
L6A,2M2,43.863792,-79.532417,1.3712765469916524
L6H,1P5,43.475929,-79.689598,0.869623583079733
L6L,1L4,43.391342,-79.717125,0.973932685529663
L6P,0H3,43.793003,-79.717773,1.8665479924870036
L6V,2C9,43.705601,-79.750397,0.734135123569414
L6V,3H8,43.702835,-79.77417,0.46477218252331076
L6X,2C2,43.675915,-79.775879,0.5816432544934876
L6Y,4L6,43.656925,-79.761116,0.5066644279295788
L6Z,4J9,43.727116,-79.78199,0.6525942344589061
L6Z,4P7,43.734779,-79.823189,0.1026785322770605
L7C,2L8,43.79211,-79.832748,4.788571670905575
L7E,0S8,43.916973,-79.750237,4.223260789447273
L7E,5W7,43.895367,-79.736374,1.7481007780928637
L7G,1W4,43.645546,-79.921768,0.5358449831329559
L7T,3X2,43.317749,-79.822975,0.8805322920194107
L8H,5J3,43.239548,-79.801201,0.7362326740358706
L8J,3B5,43.201149,-79.814705,1.0093255475203446
L8K,5W3,43.212765,-79.794136,0.49491202170922755
L8K,6E2,43.209694,-79.78344,1.3177530039531138
L8P,3P7,43.250423,-79.88118,0.6160233954978025
L8S,1L7,43.271519,-79.89872,0.9844158608974894
L8W,3S2,43.182644,-79.823753,1.4740155821541172
M1B,5T2,43.799129,-79.150139,0.2237218133917492
M1J,2R3,43.742775,-79.228683,0.6143668065754596
M1P,2S2,43.752373,-79.260445,0.29119757641173033
M1P,4L5,43.768627,-79.256973,0.22034096405785644
M2N,6A1,43.776905,-79.391502,0.9693115515403042
M3C,3Y5,43.730873,-79.35099,0.5443296893219914
M3M,1K6,43.723835,-79.506607,0.4093251335445377
M3N,1T8,43.768848,-79.526558,0.4127985380805228
M4N,1G7,43.722332,-79.385948,0.8085716310501327
M4N,2Z3,43.730415,-79.394173,0.7405473641337477
M4N,3M4,43.718456,-79.383774,0.6774138965709505
M4R,1B7,43.706287,-79.40834,0.3484212576173637
M4T,2C8,43.692886,-79.384491,0.8358166517899236
M5M,4N1,43.739841,-79.424385,0.6665404848570742
M5N,1L8,43.707138,-79.422722,0.6882984383903593
M5R,2V5,43.679226,-79.408752,0.9284819471633209
M6N,4P5,43.681953,-79.490013,0.607614943593014
M8X,2N4,43.659969,-79.507843,0.9733462414640509
M8X,2N7,43.650177,-79.503487,0.3689971033470502
M8Y,1A6,43.620132,-79.494431,0.4589145698069869
M8Y,2H4,43.639149,-79.502785,1.050869098393594
M8Y,4C8,43.643593,-79.497849,0.9410389822747653
M9A,1L5,43.656578,-79.533447,0.6881282337111919
M9L,2G6,43.756405,-79.567833,0.2905557595580954
M9L,2X4,43.761101,-79.552879,1.1239425176227253
M9R,1J9,43.689373,-79.548233,0.839576916225671
N1E,6S2,43.563011,-80.250175,0.26214969562911145
N1R,3Z6,43.363922,-80.307701,0.7053089390895184
N1S,1A2,43.374451,-80.342308,2.587467569589921
N2K,1A7,43.483688,-80.469681,2.9096190897811995
N3A,3B6,43.395061,-80.610374,5.636157767546564
N3T,0H5,43.133026,-80.32605,2.4967808279731574
N5V,4H5,43.00433,-81.154572,1.6475291146100364
N5W,4J3,42.991634,-81.203629,0.7574749290766487
N5W,4P9,42.995308,-81.186096,0.7032944101981765
N6G,2M3,43.018387,-81.27327,0.9019307397977875
N6G,3G2,43.010147,-81.317551,1.1621133226057703
N6J,3V5,42.947945,-81.270241,1.2812806756985229
N6K,1S9,42.950447,-81.300827,0.9449686801202765
N6M,0G6,42.948879,-81.248535,1.3999249828271136
N7G,0E9,42.963562,-81.611824,1.0462740775806971
N8N,1Z3,42.320637,-82.887291,0.9941284737815707
N8N,3Z3,42.318764,-82.844177,1.963454138373052
N8S,2X2,42.320004,-82.949661,0.9896719512941635
N8W,2C1,42.265556,-82.983482,1.2301088437055696
N9A,0C7,42.317116,-83.038177,0.047179943057533945
N9G,3C9,42.251064,-82.96814,1.102839749668885
P3A,4X6,46.531143,-80.927345,1.1042201092129926
P7B,1H7,48.440273,-89.241798,0.23884687897430157
P7E,1B9,48.383301,-89.246475,0.07725200648150142
N3T,4V9,43.144318,-80.285553,1.2832276715224349
K1E,0B6,45.48222,-75.508331,0.47115638038863966
K1E,2A5,45.485596,-75.50972,0.7360145948581303
K1G,5H7,45.416237,-75.639183,0.545301650104982
K1J,6H5,45.459538,-75.608688,1.210605612994082
K1L,5V4,45.440334,-75.672913,0.3697086032690202
K1S,3A7,45.390961,-75.685661,0.34818926019085555
K1T,3L2,45.36496,-75.621872,1.9984416229271695
K1T,4B3,45.366798,-75.63044,1.6090820318942323
K1W,0E7,45.432949,-75.515236,2.201077858692477
K2A,1Y5,45.392712,-75.757401,0.2091634140555002
K2H,5H2,45.351768,-75.840317,2.6883502494550013
K2W,1H5,45.355988,-75.940926,0.4867029493955627
K4A,2G8,45.470093,-75.490204,0.30126482437086977
K7L,2N4,44.227428,-76.489632,0.48178438467945495
K8V,2E8,44.122681,-77.573761,1.9853264951243017
K8V,6R3,44.105846,-77.562096,0.36068230012731783
L1C,5L9,43.895981,-78.702431,1.4609269321493736
L1J,3H4,43.913273,-78.882469,0.6619417879061844
L1N,5E2,43.872337,-78.944199,0.6420607022457899
L1S,2H8,43.854351,-79.023003,0.5055708479230606
L1T,3Z7,43.868828,-79.064316,2.0260348898822587
L1T,4Y2,43.884747,-79.048256,0.31139250593974416
L1V,1R4,43.819515,-79.115913,0.10728742982453739
L2H,0G5,43.07024,-79.127449,0.11407579129960287
L2J,3W2,43.116314,-79.099365,0.08867964383649864
L2R,4S2,43.163963,-79.244186,0.509450215111182
L2V,1G8,43.101894,-79.19207,1.0287866002694595
L3P,2T3,43.878002,-79.253067,0.5942682763699245
L3P,6S8,43.88063,-79.268951,0.7416594504887488
L3T,7X7,43.840343,-79.391747,0.3574464094260269
L4C,2P4,43.884663,-79.418617,0.13395495733379192
L4C,3A8,43.890373,-79.437538,0.44649058278455467
L4C,6L8,43.835438,-79.447769,1.580450212872958
L4C,6X2,43.840958,-79.449654,1.0405421200406724
L4C,8V6,43.879139,-79.432343,0.5348878675833446
L4C,9H3,43.886784,-79.458572,1.3705317998162225
L4H,3B8,43.839897,-79.568214,0.9031140848685008
L4J,3M4,43.806992,-79.474716,1.0013956039021663
L4K,2G5,43.812115,-79.498047,0.45962416047716204
L4N,7L4,44.340729,-79.707733,0.8751997257978563
L4S,0C3,43.904606,-79.45768,1.1578810047364614
L4Y,4B4,43.60006,-79.598244,0.3253710795349099
L5K,2G8,43.540668,-79.660477,0.34998240878511283
L5L,5G5,43.522507,-79.692055,0.6077113860336479
L5M,1P8,43.58746,-79.720589,0.5892253145894188
L5N,1J5,43.602131,-79.723648,0.6304771912946705
L5N,6S2,43.603947,-79.772285,1.1629926016201406
L6H,1K1,43.462322,-79.708725,1.3919569302132044
L6H,5R7,43.508213,-79.669052,0.07169625745282922
L6L,2W1,43.422554,-79.708862,0.7514211696478639
L6M,0E4,43.419666,-79.772064,1.108512459848806
L6T,4B8,43.704407,-79.714302,0.5585365836265852
L6X,3R7,43.699219,-79.784668,0.4696995265051003
L6Z,1R7,43.723038,-79.807129,0.5942163795624303
L7A,0M4,43.722404,-79.827805,1.161922178430608
L7K,2A3,43.869373,-79.960182,7.4927801939981755
L7L,6W5,43.381256,-79.738258,1.5952468799744266
L8H,3W3,43.253716,-79.777779,1.1763979739273254
L8H,4H2,43.249302,-79.812935,0.20271302778269334
L8T,3V8,43.224709,-79.82766,0.11131248508415233
L8W,2P5,43.209,-79.865997,0.9388344804960226
L8W,3N8,43.193832,-79.86908,0.343888431892972
L9A,4J4,43.238121,-79.860268,0.7669347597479721
L9C,2C7,43.241508,-79.928146,1.0262276686439789
L9C,7C5,43.224808,-79.913773,0.9500905078491163
L9C,7R2,43.222641,-79.928528,0.8989840695448822
L9G,2X7,43.228603,-79.973763,0.24506739384758613
L9P,1X1,44.110889,-79.145744,1.6633503983505031
L9W,1M9,43.91753,-80.088821,0.5571435264205115
M1K,1P7,43.707283,-79.266289,0.14849092442622308
M1M,3K1,43.724396,-79.237549,0.31080633600298824
M1V,3G6,43.817715,-79.292023,0.847992472039577
M1V,5K4,43.819374,-79.29451,0.7442542311268804
M3B,0A7,43.748913,-79.346764,0.48425957768360745
M3H,5H6,43.766445,-79.456009,0.992001864631666
M3N,1E5,43.74395,-79.517693,0.507803995214491
M3N,2M6,43.751846,-79.513016,0.45762450904104884
M4J,3C5,43.693405,-79.346909,0.5088820549692429
M5J,1G2,43.645035,-79.377464,0.16924868003413057
M5P,1B6,43.701214,-79.412933,0.25691860220777524
M5T,1A7,43.651108,-79.393967,0.24520271425529083
M5T,2E4,43.652046,-79.397949,0.07033206156800216
M6E,3A3,43.679436,-79.437775,0.19414983059335186
M6S,2Y1,43.647331,-79.474655,0.4145139288235712
M8V,1N9,43.614964,-79.495125,0.45771481166109906
M8V,2K3,43.62064,-79.487511,0.22168532443538094
M9A,1W3,43.6656,-79.539993,0.7139974808150386
M9A,2W6,43.657768,-79.522499,0.4701781362653549
M9A,4H1,43.67947,-79.514061,0.9070441849745398
M9L,1A4,43.751415,-79.564957,0.45183246877979605
M9M,1M8,43.739532,-79.537415,0.5719839820223968
N1E,1X5,43.562614,-80.2537,0.3983824177423726
N1E,7L8,43.580765,-80.265427,1.5150586560498547
N1G,3J7,43.524086,-80.239799,0.6414872854001303
N1H,3X2,43.552937,-80.260513,0.32121937039806026
N1R,3Y2,43.355663,-80.311028,0.38565027408721625
N1R,4N2,43.382576,-80.313225,1.2758208806968265
N2E,1M3,43.417492,-80.478516,0.4007545722459543
N2J,4Y6,43.489807,-80.52076,0.44512414527328314
N2N,2V3,43.423431,-80.546326,0.568938780153693
N2T,1S1,43.4645,-80.570465,0.43268557723600287
N3B,1H2,43.593758,-80.567558,0.8236357296296495
N3R,2M7,43.164246,-80.262985,0.6106611587649201
N3S,3S8,43.144112,-80.220787,2.0558122444967766
N5X,1Z2,43.038143,-81.235649,1.546450370902179
N5Y,5V2,43.022327,-81.232544,1.3406148666316404
N5Z,3X5,42.95982,-81.20005,0.26953658818378834
N5Z,3Z3,42.960354,-81.202812,0.31048229546777634
N6H,0A5,42.989483,-81.304428,1.1293207841068826
N6H,0G3,42.981384,-81.280777,0.8820219122343652
N6L,1H8,42.835705,-81.267754,7.808757860883706
N6L,1N5,42.880398,-81.238167,5.358309862174433
N8N,5E3,42.279427,-82.882202,3.1442849962320993
N8S,3B9,42.331154,-82.950279,0.798465836325276
N9C,2L4,42.284111,-83.056244,0.38475309244191447
